agg_trade_id,price,quantity,first_trade_id,last_trade_id,transact_time,is_buyer_maker
721915,71306.0,0.009,944751,944751,1730732432810,false
721916,71306.2,0.009,944752,944752,1730732432810,false
721917,71306.3,0.043,944753,944753,1730732432810,false
721918,71307.0,0.175,944754,944754,1730732432810,false
721919,71308.1,0.041,944755,944755,1730732432810,false
721920,71308.3,0.001,944756,944756,1730732432810,false
721921,71311.4,0.063,944757,944757,1730732432810,false
721922,71311.5,0.419,944758,944759,1730732432810,false
721923,71313.4,0.002,944760,944760,1730732432811,false
721924,71315.3,0.009,944761,944761,1730732432811,false
721925,71315.4,0.001,944762,944762,1730732432811,false
721926,71316.1,0.003,944763,944763,1730732432811,false
721927,71316.2,0.006,944764,944764,1730732432811,false
721928,71316.3,0.024,944765,944765,1730732432811,false
721929,71316.4,0.07,944766,944766,1730732432811,false
721930,71317.1,0.011,944767,944767,1730732432811,false
721931,71304.5,0.011,944768,944768,1730732432812,false
721932,71320.0,0.012,944769,944769,1730732432813,false
721933,71320.1,0.035,944770,944770,1730732432813,false
721934,71322.3,0.009,944771,944771,1730732432813,false
721935,71322.4,0.006,944772,944772,1730732432813,false
721936,71322.5,0.001,944773,944773,1730732432813,false
721937,71324.1,0.003,944774,944774,1730732432813,false
721938,71324.2,0.01,944775,944775,1730732432813,false
721939,71324.3,0.041,944776,944776,1730732432813,false
721940,71326.8,0.001,944777,944777,1730732432813,false
721941,71327.4,0.051,944778,944778,1730732432813,false
721942,71327.5,0.22,944779,944779,1730732432813,false
721943,71333.7,0.01,944780,944780,1730732455197,false
721944,71333.8,0.041,944781,944781,1730732455197,false
721945,71336.6,0.015,944782,944782,1730732455197,false
721946,71336.7,0.005,944783,944784,1730732455197,false
721947,71329.2,0.035,944785,944785,1730732458899,false
721948,71345.8,0.002,944786,944786,1730732459215,false
721949,71354.9,0.041,944787,944788,1730732479760,false
721950,71368.2,0.006,944789,944790,1730732481697,false
721951,71346.6,0.035,944791,944791,1730732485426,false
721952,71366.3,0.002,944792,944792,1730732491909,true
721953,71372.2,0.001,944793,944793,1730732492607,false
721954,71352.0,0.005,944794,944794,1730732502553,true
721955,71351.9,0.005,944795,944795,1730732502577,true
721956,71345.8,0.001,944796,944796,1730732503696,true
721957,71341.2,0.028,944797,944798,1730732503696,true
721958,71379.0,0.035,944799,944799,1730732519526,false
721959,71380.8,0.035,944800,944800,1730732528414,false
721960,71385.0,0.502,944801,944801,1730732528530,false
721961,71384.9,0.008,944802,944802,1730732528961,true
721962,71385.0,0.498,944803,944803,1730732529157,false
721963,71394.5,0.002,944804,944804,1730732536315,false
721964,71383.4,0.003,944805,944805,1730732536433,true
721965,71373.5,0.002,944806,944806,1730732544835,false
721966,71302.5,0.001,944807,944807,1730732557437,true
721967,71285.6,0.001,944808,944808,1730732559033,true
721968,71280.2,0.035,944809,944809,1730732570482,false
721969,71290.7,0.003,944810,944810,1730732570507,false
721970,71306.7,0.001,944811,944811,1730732571767,true
721971,71306.7,0.03,944812,944815,1730732590677,false
721972,71344.5,0.005,944816,944816,1730732594891,false
721973,71337.9,0.001,944817,944817,1730732595498,true
721974,71334.6,0.005,944818,944818,1730732596278,true
721975,71328.3,0.041,944819,944819,1730732596278,true
721976,71279.0,0.001,944820,944820,1730732606778,false
721977,71274.2,0.009,944821,944821,1730732614823,true
721978,71274.2,0.013,944822,944822,1730732614934,false
721979,71277.0,0.017,944823,944823,1730732614934,false
721980,71275.8,0.008,944824,944826,1730732621105,false
721981,71284.8,0.035,944827,944829,1730732621208,false
721982,71271.0,0.041,944830,944830,1730732644267,true
721983,71302.4,0.001,944831,944831,1730732648836,true
721984,71337.5,0.002,944832,944832,1730732652203,false
721985,71338.1,0.002,944833,944833,1730732654244,true
721986,71343.4,0.009,944834,944835,1730732666392,true
721987,71343.1,0.002,944836,944836,1730732666398,true
721988,71334.9,0.009,944837,944837,1730732666459,true
721989,71330.0,0.001,944838,944838,1730732666535,true
721990,71324.5,0.009,944839,944840,1730732666568,true
721991,71316.2,0.009,944841,944842,1730732666641,true
721992,71316.1,0.009,944843,944843,1730732666642,true
721993,71314.9,0.009,944844,944844,1730732666642,true
721994,71300.0,0.001,944845,944845,1730732668868,true
721995,71300.0,0.001,944846,944846,1730732669609,true
721996,71298.9,0.019,944847,944849,1730732669609,true
721997,71273.9,0.002,944850,944850,1730732675291,false
721998,71274.4,0.008,944851,944853,1730732675696,false
721999,71270.1,0.005,944854,944854,1730732677866,false
722000,71283.9,0.005,944855,944855,1730732677902,false
722001,71286.1,0.035,944856,944857,1730732678420,false
722002,71270.0,0.004,944858,944859,1730732706067,true
722003,71273.9,0.001,944860,944860,1730732707187,false
722004,71240.0,0.008,944861,944862,1730732715757,true
722005,71236.8,0.001,944863,944863,1730732715822,true
722006,71230.0,0.005,944864,944864,1730732716146,true
722007,71230.0,0.041,944865,944865,1730732717138,true
722008,71210.0,0.001,944866,944866,1730732717790,true
722009,71223.1,0.003,944867,944867,1730732725273,false
722010,71210.0,0.014,944868,944869,1730732744147,true
722011,71211.3,0.003,944870,944871,1730732746050,false
722012,71214.5,0.007,944872,944873,1730732752486,false
722013,71222.3,0.002,944874,944874,1730732753946,true
722014,71205.4,0.005,944875,944876,1730732755922,true
722015,71200.2,0.003,944877,944878,1730732759379,false
722016,71228.6,0.003,944879,944879,1730732762941,false
722017,71253.0,0.003,944880,944880,1730732765056,false
722018,71261.6,0.002,944881,944881,1730732766415,true
722019,71272.1,0.001,944882,944882,1730732774947,true
722020,71274.6,0.003,944883,944885,1730732776285,false
722021,71255.0,0.009,944886,944888,1730732808958,true
722022,71255.0,0.693,944889,944894,1730732826902,true
722023,71255.1,0.008,944895,944896,1730732829069,false
722024,71255.1,0.003,944897,944898,1730732833127,false
722025,71269.2,0.003,944899,944900,1730732833807,false
722026,71277.5,0.002,944901,944901,1730732834742,true
722027,71285.1,0.001,944902,944902,1730732835767,true
722028,71287.0,0.003,944903,944903,1730732838938,false
722029,71283.6,0.003,944904,944904,1730732849846,false
722030,71293.4,0.035,944905,944905,1730732850801,false
722031,71302.4,0.007,944906,944906,1730732850801,false
722032,71285.1,0.009,944907,944907,1730732854202,false
722033,71285.2,0.003,944908,944908,1730732854202,false
722034,71287.0,0.001,944909,944909,1730732854202,false
722035,71292.5,0.009,944910,944910,1730732854202,false
722036,71292.6,0.008,944911,944911,1730732854202,false
722037,71294.1,0.001,944912,944912,1730732854202,false
722038,71294.4,0.009,944913,944913,1730732854202,false
722039,71294.5,0.015,944914,944914,1730732854202,false
722040,71295.9,0.041,944915,944915,1730732854202,false
722041,71300.3,0.025,944916,944916,1730732854202,false
722042,71259.4,0.001,944917,944917,1730732858576,false
722043,71255.0,0.001,944918,944918,1730732859682,true
722044,71255.6,0.007,944919,944919,1730732859781,false
722045,71255.0,0.128,944920,944927,1730732860094,true
722046,71255.0,0.169,944928,944928,1730732860238,true
722047,71237.2,0.003,944929,944930,1730732860459,false
722048,71225.3,0.003,944931,944931,1730732861843,false
722049,71228.2,0.024,944932,944933,1730732861843,false
722050,71214.8,0.001,944934,944934,1730732868874,false
722051,71218.5,0.001,944935,944935,1730732889369,true
722052,71227.6,0.002,944936,944936,1730732904154,false
722053,71232.9,0.003,944937,944937,1730732904742,false
722054,71252.1,0.041,944938,944938,1730732909318,true
722055,71251.7,0.008,944939,944939,1730732911270,true
722056,71251.8,0.009,944940,944940,1730732911303,true
722057,71248.7,0.009,944941,944941,1730732912242,true
722058,71248.6,0.009,944942,944942,1730732912331,true
722059,71248.3,0.005,944943,944943,1730732912404,true
722060,71247.4,0.004,944944,944944,1730732912718,true
722061,71247.3,0.01,944945,944945,1730732912827,true
722062,71240.9,0.035,944946,944946,1730732913537,true
722063,71245.6,0.041,944947,944947,1730732913554,true
722064,71245.7,0.01,944948,944948,1730732913560,true
722065,71251.6,0.009,944949,944949,1730732913575,false
722066,71251.9,0.005,944950,944950,1730732913593,false
722067,71258.4,0.001,944951,944951,1730732913665,false
722068,71228.5,0.001,944952,944952,1730732919570,false
722069,71228.5,0.004,944953,944955,1730732919858,false
722070,71252.1,0.041,944956,944956,1730732928334,true
722071,71245.0,0.035,944957,944957,1730732931496,true
722072,71245.7,0.018,944958,944959,1730732931654,true
722073,71245.6,0.041,944960,944960,1730732931654,true
722074,71247.8,0.01,944961,944961,1730732931657,true
722075,71247.7,0.041,944962,944962,1730732931657,true
722076,71264.8,0.002,944963,944963,1730732954772,true
722077,71245.9,0.035,944964,944964,1730733005970,true
722078,71245.5,0.041,944965,944965,1730733006679,true
722079,71260.4,0.001,944966,944966,1730733010171,false
722080,71265.4,0.007,944967,944968,1730733010300,false
722081,71271.1,0.035,944969,944969,1730733012105,true
722082,71267.8,0.002,944970,944970,1730733012520,true
722083,71267.7,0.008,944971,944971,1730733012525,true
722084,71239.6,0.041,944972,944972,1730733015594,true
722085,71241.3,0.109,944973,944973,1730733016192,false
722086,71241.8,0.002,944974,944974,1730733016192,false
722087,71220.5,0.001,944975,944975,1730733033298,true
722088,71218.5,0.019,944976,944982,1730733033531,true
722089,71218.5,0.027,944983,944983,1730733033658,true
722090,71218.5,0.024,944984,944984,1730733034138,true
722091,71200.0,0.005,944985,944985,1730733037753,true
722092,71200.0,0.005,944986,944986,1730733042431,true
722093,71198.0,0.001,944987,944987,1730733044389,false
722094,71197.9,0.009,944988,944990,1730733045676,false
722095,71188.6,0.002,944991,944991,1730733068900,false
722096,71225.7,0.002,944992,944992,1730733074960,true
722097,71229.4,0.001,944993,944993,1730733075195,true
722098,71237.5,0.001,944994,944994,1730733075201,false
722099,71247.4,0.005,944995,944995,1730733084588,false
722100,71247.5,0.166,944996,945002,1730733092580,false
722101,71266.5,0.035,945003,945003,1730733103454,true
722102,71266.2,0.035,945004,945004,1730733108664,true
722103,71257.5,0.009,945005,945005,1730733111731,true
722104,71260.9,0.041,945006,945006,1730733112072,true
722105,71261.6,0.041,945007,945007,1730733112074,true
722106,71260.9,0.041,945008,945008,1730733112074,true
722107,71261.7,0.015,945009,945009,1730733112712,true
722108,71259.2,0.007,945010,945010,1730733113486,true
722109,71260.9,0.035,945011,945011,1730733113703,true
722110,71260.0,0.007,945012,945012,1730733114027,true
722111,71238.4,0.035,945013,945013,1730733120619,true
722112,71238.7,0.009,945014,945014,1730733124241,false
722113,71239.2,0.009,945015,945015,1730733124249,false
722114,71268.7,0.035,945016,945016,1730733125698,true
722115,71257.2,0.035,945017,945017,1730733130736,true
722116,71246.4,0.009,945018,945018,1730733133002,true
722117,71246.5,0.009,945019,945019,1730733133099,true
722118,71249.9,0.041,945020,945020,1730733133393,true
722119,71246.3,0.041,945021,945022,1730733133393,true
722120,71220.0,0.001,945023,945023,1730733134965,false
722121,71210.4,0.035,945024,945024,1730733136026,true
722122,71218.5,0.009,945025,945025,1730733137133,false
722123,71219.7,0.009,945026,945026,1730733137145,false
722124,71220.0,0.001,945027,945027,1730733137188,false
722125,71220.1,0.012,945028,945028,1730733138753,false
722126,71217.1,0.129,945029,945030,1730733139829,false
722127,71229.6,0.094,945031,945036,1730733140898,false
722128,71245.7,0.035,945037,945037,1730733143914,true
722129,71227.6,0.001,945038,945038,1730733145527,true
722130,71208.5,0.009,945039,945039,1730733145691,true
722131,71204.8,0.041,945040,945040,1730733145697,true
722132,71197.4,0.009,945041,945041,1730733145731,true
722133,71180.7,0.009,945042,945042,1730733145827,true
722134,71180.0,0.023,945043,945044,1730733145827,true
722135,71180.0,0.007,945045,945045,1730733153879,true
722136,71171.2,0.001,945046,945046,1730733154630,true
722137,71170.4,0.035,945047,945047,1730733155768,true
722138,71177.4,0.041,945048,945048,1730733156427,false
722139,71177.8,0.009,945049,945049,1730733156427,false
722140,71177.9,0.028,945050,945051,1730733156427,false
722141,71178.0,0.005,945052,945052,1730733156427,false
722142,71178.1,0.023,945053,945053,1730733156427,false
722143,71182.3,0.06,945054,945059,1730733156615,false
722144,71173.8,0.035,945060,945060,1730733161108,true
722145,71164.4,0.005,945061,945061,1730733162210,true
722146,71159.2,0.005,945062,945062,1730733166183,false
722147,71189.8,0.009,945063,945063,1730733170242,false
722148,71189.9,0.028,945064,945065,1730733170242,false
722149,71190.0,0.023,945066,945066,1730733170242,false
722150,71193.5,0.009,945067,945067,1730733170242,false
722151,71195.4,0.009,945068,945068,1730733170242,false
722152,71195.5,0.035,945069,945069,1730733170242,false
722153,71197.5,0.005,945070,945070,1730733170242,false
722154,71197.6,0.009,945071,945071,1730733170242,false
722155,71197.8,0.009,945072,945072,1730733170242,false
722156,71198.0,0.041,945073,945074,1730733170242,false
722157,71197.4,0.009,945075,945075,1730733170263,false
722158,71209.9,0.041,945076,945076,1730733173518,true
722159,71219.4,0.035,945077,945077,1730733175650,true
722160,71212.3,0.041,945078,945078,1730733180170,true
722161,71219.7,0.035,945079,945079,1730733181156,true
722162,71210.9,0.035,945080,945080,1730733187448,true
722163,71202.0,0.041,945081,945081,1730733192064,true
722164,71160.8,0.003,945082,945083,1730733194838,true
722165,71161.8,0.001,945084,945084,1730733198376,false
722166,71166.9,0.003,945085,945085,1730733198376,false
722167,71158.7,0.041,945086,945086,1730733199742,false
722168,71192.8,0.035,945087,945087,1730733206627,false
722169,71183.9,0.035,945088,945088,1730733207052,true
722170,71174.5,0.014,945089,945089,1730733210719,true
722171,71174.3,0.028,945090,945091,1730733210725,true
722172,71174.1,0.005,945092,945092,1730733210883,true
722173,71165.9,0.035,945093,945093,1730733212070,true
722174,71175.6,0.13,945094,945094,1730733215339,false
722175,71180.4,0.028,945095,945096,1730733215339,false
722176,71199.8,0.017,945097,945097,1730733216664,true
722177,71199.3,0.035,945098,945098,1730733217274,true
722178,71199.3,0.016,945099,945100,1730733217440,true
722179,71199.2,0.041,945101,945101,1730733217440,true
722180,71199.4,0.018,945102,945103,1730733218251,true
722181,71199.3,0.008,945104,945104,1730733218255,true
722182,71196.0,0.009,945105,945105,1730733220408,true
722183,71196.1,0.009,945106,945106,1730733220423,true
722184,71196.0,0.009,945107,945107,1730733220579,true
722185,71195.9,0.025,945108,945109,1730733220690,true
722186,71195.9,0.008,945110,945110,1730733220953,true
722187,71195.8,0.023,945111,945111,1730733221004,true
722188,71194.0,0.035,945112,945112,1730733222280,true
722189,71217.2,0.035,945113,945113,1730733229700,true
722190,71198.0,0.035,945114,945114,1730733235040,true
722191,71195.4,0.001,945115,945115,1730733235391,true
722192,71186.4,0.035,945116,945116,1730733240781,true
722193,71197.7,0.035,945117,945117,1730733246276,true
722194,71179.8,0.035,945118,945118,1730733253083,true
722195,71172.6,0.002,945119,945119,1730733254526,true
722196,71181.4,0.002,945120,945121,1730733260714,false
722197,71180.2,0.035,945122,945122,1730733265373,true
722198,71200.9,0.088,945123,945126,1730733274352,false
722199,71194.9,0.009,945127,945128,1730733278649,true
722200,71158.8,0.005,945129,945129,1730733279142,true
722201,71155.3,0.002,945130,945130,1730733279142,true
722202,71152.2,0.001,945131,945131,1730733281103,true
722203,71150.0,0.031,945132,945135,1730733281112,true
722204,71150.0,0.029,945136,945136,1730733282613,true
722205,71133.0,0.007,945137,945138,1730733286347,true
722206,71124.2,0.006,945139,945140,1730733289208,true
722207,71120.0,0.12,945141,945141,1730733291823,true
722208,71117.1,0.002,945142,945142,1730733296134,true
722209,71109.3,0.035,945143,945143,1730733297098,true
722210,71105.6,0.001,945144,945144,1730733302493,true
722211,71102.1,0.035,945145,945145,1730733303824,true
722212,71113.1,0.015,945146,945146,1730733312126,true
722213,71118.8,0.002,945147,945147,1730733315794,false
722214,71138.7,0.009,945148,945148,1730733319606,false
722215,71138.4,0.035,945149,945149,1730733337156,true
722216,71159.2,0.006,945150,945152,1730733361124,false
722217,71159.2,0.035,945153,945157,1730733361253,false
722218,71171.2,0.001,945158,945158,1730733363490,false
722219,71202.3,0.002,945159,945159,1730733375351,true
722220,71202.4,0.002,945160,945161,1730733375508,false
722221,71218.5,0.008,945162,945163,1730733375587,true
722222,71214.6,0.001,945164,945164,1730733375904,true
722223,71236.8,0.001,945165,945165,1730733395625,false
722224,71262.3,0.001,945166,945166,1730733413457,true
722225,71224.2,0.005,945167,945167,1730733431055,true
722226,71226.2,0.002,945168,945168,1730733435123,true
722227,71242.7,0.035,945169,945169,1730733450995,true
722228,71232.9,0.001,945170,945170,1730733463580,false
722229,71235.1,0.002,945171,945172,1730733494567,true
722230,71224.3,0.009,945173,945173,1730733536138,false
722231,71224.4,0.002,945174,945174,1730733536138,false
722232,71225.8,0.009,945175,945175,1730733536138,false
722233,71225.9,0.005,945176,945176,1730733536138,false
722234,71227.4,0.035,945177,945177,1730733539896,true
722235,71206.9,0.001,945178,945178,1730733554998,true
722236,71221.6,0.035,945179,945179,1730733556155,true
722237,71223.1,0.003,945180,945182,1730733557143,false
722238,71265.2,0.014,945183,945188,1730733564600,true
722239,71208.8,0.001,945189,945189,1730733589477,false
722240,71223.0,0.009,945190,945194,1730733600475,true
722241,71191.0,0.005,945195,945195,1730733605002,false
722242,71171.2,0.001,945196,945196,1730733614322,true
722243,71164.9,0.002,945197,945198,1730733615744,false
722244,71159.7,0.002,945199,945199,1730733615795,true
722245,71163.1,0.035,945200,945200,1730733619865,true
722246,71175.9,0.035,945201,945201,1730733625046,true
722247,71180.8,0.009,945202,945203,1730733626332,false
722248,71236.8,0.001,945204,945204,1730733637491,false
722249,71190.5,0.168,945205,945205,1730733652275,false
722250,71211.5,0.002,945206,945206,1730733674916,true
722251,71195.3,0.002,945207,945207,1730733699630,false
722252,71195.4,0.038,945208,945208,1730733699630,false
722253,71200.2,0.041,945209,945212,1730733701793,true
722254,71171.2,0.001,945213,945213,1730733720187,true
722255,71141.4,0.003,945214,945215,1730733724240,false
722256,71156.1,0.002,945216,945216,1730733735439,true
722257,71142.5,0.035,945217,945217,1730733746318,true
722258,71140.8,0.005,945218,945218,1730733746318,true
722259,71130.3,0.003,945219,945220,1730733758151,false
722260,71159.1,0.005,945221,945221,1730733760908,false
722261,71159.2,0.005,945222,945222,1730733760908,false
722262,71162.7,0.004,945223,945223,1730733760908,false
722263,71236.8,0.001,945224,945224,1730733770301,false
722264,71233.4,0.002,945225,945225,1730733794808,true
722265,71245.9,0.002,945226,945226,1730733798857,false
722266,71254.8,0.174,945227,945227,1730733798971,false
722267,71258.0,0.009,945228,945228,1730733810209,true
722268,71256.3,0.009,945229,945229,1730733810218,true
722269,71256.1,0.009,945230,945230,1730733810218,true
722270,71247.1,0.009,945231,945232,1730733810256,true
722271,71232.9,0.004,945233,945233,1730733810393,true
722272,71198.1,0.002,945234,945234,1730733819378,false
722273,71187.9,0.001,945235,945235,1730733825459,false
722274,71204.1,0.009,945236,945237,1730733839707,false
722275,71213.1,0.041,945238,945238,1730733845128,false
722276,71213.5,0.024,945239,945239,1730733845128,false
722277,71213.6,0.004,945240,945240,1730733845128,false
722278,71216.5,0.002,945241,945241,1730733868577,false
722279,71253.5,0.003,945242,945243,1730733910775,false
722280,71267.9,0.041,945244,945247,1730733911186,false
722281,71286.6,0.001,945248,945248,1730733912442,false
722282,71291.9,0.002,945249,945249,1730733915518,true
722283,71293.7,0.007,945250,945253,1730733915665,false
722284,71293.7,0.004,945254,945255,1730733915734,true
722285,71300.0,0.002,945256,945256,1730733915847,false
722286,71299.2,0.001,945257,945257,1730733915964,true
722287,71300.0,0.019,945258,945259,1730733917335,false
722288,71301.7,0.006,945260,945260,1730733917335,false
722289,71302.5,0.001,945261,945261,1730733917746,false
722290,71313.4,0.002,945262,945262,1730733938487,false
722291,71324.8,0.002,945263,945263,1730733943074,false
722292,71319.1,0.002,945264,945264,1730733974906,true
722293,71315.1,0.041,945265,945265,1730733975103,true
722294,71312.5,0.041,945266,945267,1730733975108,true
722295,71308.5,0.004,945268,945268,1730733975109,true
722296,71308.4,0.005,945269,945269,1730733975109,true
722297,71308.1,0.111,945270,945271,1730733975116,true
722298,71300.3,0.041,945272,945272,1730733975150,true
722299,71281.5,0.005,945273,945273,1730733997418,false
722300,71283.8,0.005,945274,945274,1730733997418,false
722301,71283.9,0.023,945275,945275,1730733997418,false
722302,71284.0,0.034,945276,945278,1730733997418,false
722303,71273.8,0.002,945279,945279,1730734034772,true
722304,71283.3,0.001,945280,945280,1730734036386,true
722305,71277.3,0.002,945281,945281,1730734046292,false
722306,71321.5,0.009,945282,945282,1730734058424,false
722307,71311.2,0.007,945283,945283,1730734070326,false
722308,71323.3,0.002,945284,945285,1730734097829,false
722309,71345.0,0.502,945286,945286,1730734105981,false
722310,71345.0,0.178,945287,945287,1730734112389,false
722311,71345.0,0.191,945288,945298,1730734112950,false
722312,71345.0,0.129,945299,945302,1730734113080,false
722313,71367.5,0.035,945303,945303,1730734114352,true
722314,71338.2,0.01,945304,945304,1730734121793,true
722315,71350.3,0.002,945305,945305,1730734122351,true
722316,71341.4,0.006,945306,945307,1730734133674,false
722317,71360.2,0.035,945308,945308,1730734143513,true
722318,71319.0,0.035,945309,945309,1730734152417,true
722319,71299.1,0.002,945310,945310,1730734154923,true
722320,71343.0,0.003,945311,945312,1730734177052,true
722321,71349.8,0.035,945313,945313,1730734182894,true
722322,71314.3,0.002,945314,945314,1730734216161,true
722323,71314.3,0.001,945315,945315,1730734216906,true
722324,71322.4,0.001,945316,945316,1730734218646,false
722325,71324.5,0.002,945317,945317,1730734219039,false
722326,71324.6,0.001,945318,945318,1730734226110,true
722327,71346.3,0.035,945319,945319,1730734239018,true
722328,71339.2,0.005,945320,945320,1730734239020,true
722329,71332.9,0.004,945321,945321,1730734239030,true
722330,71332.8,0.009,945322,945323,1730734239030,true
722331,71332.4,0.041,945324,945324,1730734239030,true
722332,71325.2,0.009,945325,945325,1730734239060,true
722333,71325.0,0.041,945326,945326,1730734239060,true
722334,71319.1,0.009,945327,945327,1730734239060,true
722335,71307.8,0.001,945328,945328,1730734239427,true
722336,71300.0,0.001,945329,945329,1730734239708,true
722337,71300.0,0.001,945330,945330,1730734239862,true
722338,71270.0,0.004,945331,945331,1730734245717,true
722339,71240.0,0.001,945332,945332,1730734251270,true
722340,71252.3,0.002,945333,945333,1730734282484,false
722341,71279.4,0.002,945334,945334,1730734289446,true
722342,71315.7,0.035,945335,945335,1730734301127,true
722343,71308.5,0.041,945336,945336,1730734301133,true
722344,71299.9,0.041,945337,945337,1730734301154,true
722345,71263.0,0.023,945338,945338,1730734316960,false
722346,71263.1,0.005,945339,945339,1730734316960,false
722347,71263.5,0.005,945340,945340,1730734316960,false
722348,71263.6,0.023,945341,945341,1730734316960,false
722349,71270.0,0.211,945342,945342,1730734316976,false
722350,71273.1,0.009,945343,945343,1730734316981,false
722351,71269.4,0.009,945344,945344,1730734316988,false
722352,71279.4,0.035,945345,945345,1730734328495,true
722353,71299.6,0.007,945346,945348,1730734331939,false
722354,71299.6,0.034,945349,945352,1730734332043,false
722355,71309.6,0.002,945353,945353,1730734335326,true
722356,71315.9,0.035,945354,945354,1730734348897,true
722357,71300.8,0.023,945355,945355,1730734348904,true
722358,71295.0,0.041,945356,945356,1730734348909,true
722359,71268.5,0.002,945357,945357,1730734394935,true
722360,71242.9,0.041,945358,945358,1730734425350,true
722361,71240.0,0.007,945359,945359,1730734425374,true
722362,71236.8,0.001,945360,945360,1730734425374,true
722363,71210.0,0.15,945361,945365,1730734442590,true
722364,71203.1,0.001,945366,945366,1730734455588,true
722365,71210.1,0.004,945367,945367,1730734458356,false
722366,71204.8,0.002,945368,945368,1730734461824,true
722367,71206.4,0.002,945369,945369,1730734467158,true
722368,71202.4,0.002,945370,945370,1730734477028,true
722369,71214.5,0.001,945371,945371,1730734481276,false
722370,71214.5,0.004,945372,945373,1730734483266,false
722371,71226.2,0.01,945374,945375,1730734498783,true
722372,71204.9,0.023,945376,945376,1730734509746,true
722373,71204.8,0.023,945377,945377,1730734509746,true
722374,71200.0,0.01,945378,945378,1730734509802,true
722375,71199.0,0.005,945379,945379,1730734509802,true
722376,71214.1,0.002,945380,945380,1730734515645,true
722377,71227.2,0.001,945381,945381,1730734517916,false
722378,71201.3,0.001,945382,945382,1730734539851,true
722379,71188.6,0.002,945383,945383,1730734575221,true
722380,71199.1,0.002,945384,945385,1730734597847,false
722381,71280.0,0.009,945386,945386,1730734634571,false
722382,71280.1,0.007,945387,945387,1730734634571,false
722383,71284.5,0.002,945388,945388,1730734634571,false
722384,71280.5,0.002,945389,945389,1730734636805,false
722385,71297.2,0.004,945390,945390,1730734636805,false
722386,71291.4,0.003,945391,945391,1730734638524,true
722387,71296.0,0.035,945392,945392,1730734651085,true
722388,71287.7,0.035,945393,945393,1730734651085,true
722389,71282.9,0.007,945394,945395,1730734659795,false
722390,71300.0,0.01,945396,945396,1730734676355,false
722391,71302.5,0.001,945397,945397,1730734676355,false
722392,71286.2,0.002,945398,945398,1730734694867,true
722393,71268.9,0.001,945399,945399,1730734696467,true
722394,71285.5,0.015,945400,945400,1730734701592,true
722395,71285.4,0.009,945401,945401,1730734701592,true
722396,71285.3,0.002,945402,945402,1730734701592,true
722397,71285.8,0.035,945403,945403,1730734701895,true
722398,71277.5,0.015,945404,945404,1730734708018,false
722399,71270.7,0.026,945405,945405,1730734709726,true
722400,71268.6,0.001,945406,945406,1730734710038,true
722401,71271.8,0.035,945407,945407,1730734743694,true
722402,71256.4,0.002,945408,945408,1730734754982,true
722403,71263.0,0.035,945409,945409,1730734772233,true
722404,71236.8,0.001,945410,945410,1730734781996,true
722405,71232.3,0.023,945411,945411,1730734781996,true
722406,71232.2,0.011,945412,945412,1730734781996,true
722407,71232.6,0.002,945413,945413,1730734798903,false
722408,71229.7,0.035,945414,945414,1730734802846,true
722409,71237.2,0.005,945415,945415,1730734807054,false
722410,71271.4,0.013,945416,945421,1730734813304,true
722411,71253.1,0.001,945422,945422,1730734815849,true
722412,71254.3,0.003,945423,945424,1730734819952,false
722413,71280.6,0.009,945425,945425,1730734825613,false
722414,71275.3,0.023,945426,945426,1730734825970,true
722415,71272.7,0.008,945427,945427,1730734828032,false
722416,71217.6,0.002,945428,945428,1730734874619,true
722417,71230.4,0.001,945429,945429,1730734875731,false
722418,71231.4,0.035,945430,945430,1730734905639,true
722419,71200.4,0.005,945431,945431,1730734910549,true
722420,71200.0,0.01,945432,945432,1730734910549,true
722421,71195.1,0.009,945433,945433,1730734910549,true
722422,71200.0,0.001,945434,945434,1730734936391,false
722423,71195.1,0.074,945435,945439,1730734942115,true
722424,71180.0,0.03,945440,945440,1730734942754,true
722425,71191.7,0.002,945441,945442,1730734984139,false
722426,71200.0,0.395,945443,945443,1730734984185,false
722427,71200.0,0.469,945444,945454,1730734984323,false
722428,71199.8,0.002,945455,945455,1730734994906,true
722429,71199.8,0.001,945456,945456,1730734995112,true
722430,71200.0,0.306,945457,945457,1730735000187,false
722431,71200.0,0.035,945458,945458,1730735000295,false
722432,71200.0,0.072,945459,945463,1730735000445,false
722433,71200.0,0.101,945464,945475,1730735000550,false
722434,71200.0,0.028,945476,945480,1730735000659,false
722435,71264.1,0.02,945481,945482,1730735006900,true
722436,71255.4,0.005,945483,945483,1730735007268,true
722437,71253.6,0.005,945484,945484,1730735007281,true
722438,71265.6,0.002,945485,945485,1730735043518,true
722439,71289.2,0.002,945486,945486,1730735055083,true
722440,71272.6,0.002,945487,945488,1730735123731,false
722441,71300.0,0.01,945489,945489,1730735129551,false
722442,71302.5,0.001,945490,945490,1730735129551,false
722443,71294.3,0.001,945491,945491,1730735148712,true
722444,71236.8,0.001,945492,945492,1730735160919,true
722445,71235.7,0.003,945493,945494,1730735160981,true
722446,71235.7,0.004,945495,945495,1730735162452,true
722447,71219.4,0.035,945496,945496,1730735169494,true
722448,71200.0,0.01,945497,945499,1730735171445,true
722449,71192.9,0.007,945500,945500,1730735174245,false
722450,71184.9,0.002,945501,945501,1730735175404,true
